29,100,4,0.487213
21,100,4,0.538295
13,100,4,0.519198
40,100,4,0.546258
44,100,4,0.515717
48,100,4,0.528261
52,100,4,0.514550
39,100,4,0.500359
43,100,4,0.545805
47,100,4,0.585357
51,100,4,0.533289
38,100,4,0.523270
42,100,4,0.544994
46,100,4,0.549757
50,100,4,0.516178
37,100,4,0.508648
41,100,4,0.520738
45,100,4,0.503089
49,100,4,0.518356
58,100,4,0.517140
56,100,4,0.517321
54,100,4,0.494303
60,100,4,0.523352
57,100,4,0.549454
55,100,4,0.528954
59,100,4,0.550398
53,100,4,0.580193
61,100,4,0.508088
62,100,4,0.518171
64,100,4,0.549854
63,100,4,0.556515
2,100,5,0.551274
3,100,5,0.524033
4,100,5,0.509418
1,100,5,0.552036
12,100,5,0.561322
28,100,5,0.515989
36,100,5,0.505026
20,100,5,0.521222
11,100,5,0.505434
27,100,5,0.529805
19,100,5,0.509950
35,100,5,0.507495
10,100,5,0.499307
26,100,5,0.486452
18,100,5,0.517830
34,100,5,0.544260
25,100,5,0.509178
9,100,5,0.521513
17,100,5,0.531303
33,100,5,0.495757
24,100,5,0.551890
8,100,5,0.528962
16,100,5,0.505514
32,100,5,0.511654
23,100,5,0.518763
7,100,5,0.513655
15,100,5,0.496115
31,100,5,0.496325
22,100,5,0.541783
6,100,5,0.535299
14,100,5,0.530347
30,100,5,0.532766
21,100,5,0.552881
5,100,5,0.545448
13,100,5,0.481380
29,100,5,0.530736
44,100,5,0.508405
40,100,5,0.529224
52,100,5,0.525963
48,100,5,0.511026
43,100,5,0.477613
39,100,5,0.490459
51,100,5,0.522610
47,100,5,0.572659
42,100,5,0.522588
38,100,5,0.504969
50,100,5,0.567297
46,100,5,0.528741
41,100,5,0.551372
37,100,5,0.530303
49,100,5,0.549672
45,100,5,0.497640
54,100,5,0.518805
56,100,5,0.526013
58,100,5,0.514648
60,100,5,0.501531
55,100,5,0.543248
57,100,5,0.531417
53,100,5,0.527834
59,100,5,0.488927
62,100,5,0.531554
63,100,5,0.539710
61,100,5,0.490455
64,100,5,0.556105
1,100,6,0.502763
2,100,6,0.494033
3,100,6,0.550917
4,100,6,0.514175
12,100,6,0.509567
20,100,6,0.536393
36,100,6,0.495263
28,100,6,0.545147
19,100,6,0.507697
35,100,6,0.513285
27,100,6,0.472196
11,100,6,0.519180
34,100,6,0.486936
18,100,6,0.523556
10,100,6,0.468254
26,100,6,0.557490
33,100,6,0.458241
17,100,6,0.525574
9,100,6,0.503578
25,100,6,0.519667
32,100,6,0.525293
16,100,6,0.530225
8,100,6,0.518955
24,100,6,0.506027
31,100,6,0.470876
15,100,6,0.491602
7,100,6,0.489429
23,100,6,0.525787
30,100,6,0.539399
22,100,6,0.496583
14,100,6,0.518096
6,100,6,0.543951
29,100,6,0.522506
21,100,6,0.490457
13,100,6,0.485787
5,100,6,0.492678
48,100,6,0.499702
52,100,6,0.466663
40,100,6,0.532393
44,100,6,0.542986
47,100,6,0.538360
51,100,6,0.518882
39,100,6,0.497628
43,100,6,0.504891
46,100,6,0.519573
50,100,6,0.505876
38,100,6,0.552780
42,100,6,0.515449
45,100,6,0.523386
49,100,6,0.515122
37,100,6,0.511261
41,100,6,0.506361
56,100,6,0.511655
54,100,6,0.536519
58,100,6,0.545415
60,100,6,0.514480
55,100,6,0.516255
53,100,6,0.529538
57,100,6,0.466376
59,100,6,0.523077
61,100,6,0.528934
62,100,6,0.516988
63,100,6,0.489967
64,100,6,0.524954
1,100,7,0.560169
3,100,7,0.539213
4,100,7,0.548688
2,100,7,0.559847
20,100,7,0.526838
28,100,7,0.506759
12,100,7,0.538296
36,100,7,0.574475
27,100,7,0.528335
11,100,7,0.560870
19,100,7,0.544007
35,100,7,0.526861
26,100,7,0.504915
10,100,7,0.545144
18,100,7,0.574860
34,100,7,0.591516
25,100,7,0.547827
9,100,7,0.554671
17,100,7,0.526460
33,100,7,0.585972
24,100,7,0.542984
8,100,7,0.564320
32,100,7,0.520676
16,100,7,0.586429
23,100,7,0.574162
7,100,7,0.550369
31,100,7,0.567594
15,100,7,0.527356
22,100,7,0.533455
6,100,7,0.504958
30,100,7,0.574991
14,100,7,0.537282
21,100,7,0.517704
5,100,7,0.563884
29,100,7,0.594518
44,100,7,0.557487
13,100,7,0.564406
52,100,7,0.538221
48,100,7,0.577713
43,100,7,0.545381
40,100,7,0.553781
51,100,7,0.560441
47,100,7,0.576557
39,100,7,0.537698
42,100,7,0.549532
50,100,7,0.587041
46,100,7,0.565633
38,100,7,0.567888
41,100,7,0.590790
49,100,7,0.524002
45,100,7,0.583390
37,100,7,0.566180
54,100,7,0.510482
56,100,7,0.524545
58,100,7,0.504727
60,100,7,0.542333
53,100,7,0.567207
55,100,7,0.541002
57,100,7,0.516413
59,100,7,0.547814
61,100,7,0.521779
62,100,7,0.539458
63,100,7,0.546253
64,100,7,0.513518
3,100,8,0.551913
4,100,8,0.533855
1,100,8,0.518048
2,100,8,0.564761
20,100,8,0.501396
36,100,8,0.501138
12,100,8,0.525248
28,100,8,0.548259
19,100,8,0.553998
35,100,8,0.530760
27,100,8,0.555787
11,100,8,0.559366
34,100,8,0.505930
18,100,8,0.555678
26,100,8,0.533657
10,100,8,0.547597
33,100,8,0.526830
17,100,8,0.537323
25,100,8,0.565976
9,100,8,0.537935
16,100,8,0.504589
32,100,8,0.523994
24,100,8,0.583157
8,100,8,0.542879
31,100,8,0.538357
7,100,8,0.516750
15,100,8,0.550425
23,100,8,0.504874
30,100,8,0.571481
6,100,8,0.518856
14,100,8,0.566453
22,100,8,0.506739
29,100,8,0.572646
5,100,8,0.510806
13,100,8,0.562526
21,100,8,0.543518
44,100,8,0.516602
52,100,8,0.535731
48,100,8,0.559296
40,100,8,0.519481
43,100,8,0.557042
51,100,8,0.514175
47,100,8,0.516301
39,100,8,0.543697
42,100,8,0.518452
50,100,8,0.547380
46,100,8,0.526193
38,100,8,0.508649
41,100,8,0.585696
49,100,8,0.543296
45,100,8,0.544071
37,100,8,0.523043
56,100,8,0.510573
54,100,8,0.530760
58,100,8,0.534064
60,100,8,0.527432
55,100,8,0.510614
53,100,8,0.529994
57,100,8,0.566034
59,100,8,0.514531
61,100,8,0.521779
62,100,8,0.490351
63,100,8,0.553126
64,100,8,0.548631
2,100,9,0.516428
3,100,9,0.544959
1,100,9,0.494229
4,100,9,0.514075
12,100,9,0.483591
20,100,9,0.549207
28,100,9,0.540882
36,100,9,0.504722
11,100,9,0.484523
19,100,9,0.496838
27,100,9,0.538359
35,100,9,0.492421
26,100,9,0.523953
18,100,9,0.493155
10,100,9,0.534911
34,100,9,0.463916
25,100,9,0.534044
17,100,9,0.519121
9,100,9,0.505760
33,100,9,0.506380
24,100,9,0.489233
16,100,9,0.507440
8,100,9,0.526329
32,100,9,0.539372
23,100,9,0.518914
15,100,9,0.511173
7,100,9,0.507806
31,100,9,0.496495
22,100,9,0.506380
6,100,9,0.498275
14,100,9,0.488620
30,100,9,0.505187
21,100,9,0.517326
5,100,9,0.547050
13,100,9,0.494755
29,100,9,0.486510
44,100,9,0.486778
48,100,9,0.478618
52,100,9,0.524551
40,100,9,0.520304
43,100,9,0.485307
51,100,9,0.530852
47,100,9,0.514323
39,100,9,0.504898
42,100,9,0.511094
50,100,9,0.482964
46,100,9,0.543067
38,100,9,0.467123
41,100,9,0.484990
49,100,9,0.502805
37,100,9,0.544878
45,100,9,0.514958
54,100,9,0.525112
60,100,9,0.502150
56,100,9,0.535361
58,100,9,0.527103
53,100,9,0.466218
59,100,9,0.473932
55,100,9,0.534064
57,100,9,0.528084
61,100,9,0.517032
62,100,9,0.505471
63,100,9,0.517810
64,100,9,0.530824
2,100,10,0.462540
1,100,10,0.491409
3,100,10,0.502608
4,100,10,0.491920
12,100,10,0.536541
20,100,10,0.496470
28,100,10,0.518688
36,100,10,0.498752
27,100,10,0.444457
19,100,10,0.474110
11,100,10,0.453326
35,100,10,0.452234
26,100,10,0.478479
18,100,10,0.507678
10,100,10,0.505410
34,100,10,0.483958
25,100,10,0.477648
9,100,10,0.488786
33,100,10,0.478091
17,100,10,0.476256
24,100,10,0.528327
8,100,10,0.476737
32,100,10,0.478776
16,100,10,0.488397
23,100,10,0.503276
7,100,10,0.501618
31,100,10,0.532318
15,100,10,0.506491
30,100,10,0.466389
14,100,10,0.512467
22,100,10,0.507663
6,100,10,0.526058
29,100,10,0.506352
13,100,10,0.487717
21,100,10,0.541206
5,100,10,0.465137
44,100,10,0.483533
52,100,10,0.523559
48,100,10,0.493658
40,100,10,0.480014
43,100,10,0.492461
51,100,10,0.452393
47,100,10,0.495069
39,100,10,0.500409
42,100,10,0.453678
50,100,10,0.498228
46,100,10,0.525463
38,100,10,0.465824
41,100,10,0.483333
45,100,10,0.471500
49,100,10,0.531428
37,100,10,0.483287
58,100,10,0.552126
56,100,10,0.477782
60,100,10,0.480550
54,100,10,0.507940
57,100,10,0.475554
55,100,10,0.484269
59,100,10,0.475266
53,100,10,0.505939
62,100,10,0.475043
61,100,10,0.498421
64,100,10,0.501024
63,100,10,0.500321
4,100,11,0.543749
1,100,11,0.514431
3,100,11,0.526427
2,100,11,0.530818
20,100,11,0.493248
36,100,11,0.521027
12,100,11,0.481228
28,100,11,0.474066
19,100,11,0.507226
35,100,11,0.534120
27,100,11,0.536310
11,100,11,0.509198
18,100,11,0.522954
10,100,11,0.494827
34,100,11,0.493295
26,100,11,0.491732
17,100,11,0.505447
9,100,11,0.493931
33,100,11,0.519040
25,100,11,0.552301
16,100,11,0.521275
8,100,11,0.509975
32,100,11,0.535178
24,100,11,0.508622
15,100,11,0.482576
7,100,11,0.541639
31,100,11,0.528136
23,100,11,0.549291
14,100,11,0.544505
6,100,11,0.552295
30,100,11,0.501380
22,100,11,0.523507
29,100,11,0.519667
5,100,11,0.485724
13,100,11,0.563229
21,100,11,0.534042
48,100,11,0.527149
44,100,11,0.532782
52,100,11,0.498585
40,100,11,0.541818
43,100,11,0.495571
47,100,11,0.548886
39,100,11,0.474937
51,100,11,0.520043
42,100,11,0.514299
38,100,11,0.514938
46,100,11,0.494551
50,100,11,0.523432
41,100,11,0.458639
37,100,11,0.494915
45,100,11,0.530277
49,100,11,0.471982
58,100,11,0.559457
60,100,11,0.522531
54,100,11,0.487707
56,100,11,0.535565
57,100,11,0.533079
59,100,11,0.517423
53,100,11,0.502599
55,100,11,0.518012
61,100,11,0.506563
63,100,11,0.529609
64,100,11,0.503546
62,100,11,0.565503
2,100,12,0.483137
1,100,12,0.496922
4,100,12,0.532721
3,100,12,0.514295
12,100,12,0.494870
28,100,12,0.506307
20,100,12,0.503648
36,100,12,0.512159
11,100,12,0.517438
19,100,12,0.493951
27,100,12,0.535169
35,100,12,0.491167
10,100,12,0.508780
26,100,12,0.552471
18,100,12,0.506892
34,100,12,0.510334
9,100,12,0.485442
25,100,12,0.549507
17,100,12,0.494051
33,100,12,0.544323
8,100,12,0.518615
24,100,12,0.496254
16,100,12,0.470409
32,100,12,0.521384
7,100,12,0.501017
15,100,12,0.474987
23,100,12,0.505169
31,100,12,0.502687
6,100,12,0.486732
22,100,12,0.502592
14,100,12,0.489078
30,100,12,0.525805
5,100,12,0.499802
21,100,12,0.547002
13,100,12,0.529299
29,100,12,0.519321
40,100,12,0.533796
52,100,12,0.482298
44,100,12,0.552759
48,100,12,0.514321
39,100,12,0.496884
51,100,12,0.509916
43,100,12,0.502120
47,100,12,0.499387
38,100,12,0.521790
50,100,12,0.474448
42,100,12,0.529371
46,100,12,0.485442
37,100,12,0.514490
49,100,12,0.502727
41,100,12,0.520257
45,100,12,0.517819
54,100,12,0.496965
56,100,12,0.486131
60,100,12,0.511476
58,100,12,0.531428
53,100,12,0.524028
55,100,12,0.470838
59,100,12,0.527381
57,100,12,0.481625
61,100,12,0.470943
64,100,12,0.556767
62,100,12,0.517629
63,100,12,0.492077
1,100,13,0.509564
3,100,13,0.519647
2,100,13,0.482013
4,100,13,0.496598
36,100,13,0.506308
12,100,13,0.501430
20,100,13,0.492479
28,100,13,0.509524
19,100,13,0.481475
35,100,13,0.489427
11,100,13,0.472083
27,100,13,0.479641
34,100,13,0.532263
18,100,13,0.533609
26,100,13,0.491869
10,100,13,0.495171
33,100,13,0.500807
17,100,13,0.490791
9,100,13,0.511096
25,100,13,0.477301
32,100,13,0.492222
16,100,13,0.488197
8,100,13,0.471904
24,100,13,0.525963
31,100,13,0.507268
15,100,13,0.505904
7,100,13,0.495048
23,100,13,0.495929
30,100,13,0.480592
14,100,13,0.503656
6,100,13,0.470865
22,100,13,0.517667
29,100,13,0.480619
13,100,13,0.503824
5,100,13,0.538618
21,100,13,0.512127
44,100,13,0.484589
40,100,13,0.500404
48,100,13,0.493297
52,100,13,0.499466
43,100,13,0.485307
39,100,13,0.516408
47,100,13,0.491463
51,100,13,0.513580
42,100,13,0.465254
38,100,13,0.494116
46,100,13,0.481364
50,100,13,0.525462
41,100,13,0.495156
37,100,13,0.498933
49,100,13,0.547628
45,100,13,0.485267
54,100,13,0.466751
56,100,13,0.459687
60,100,13,0.553968
58,100,13,0.496010
53,100,13,0.515949
55,100,13,0.498002
59,100,13,0.510627
61,100,13,0.471807
57,100,13,0.509757
62,100,13,0.457197
63,100,13,0.525003
64,100,13,0.486700
2,100,14,0.488504
4,100,14,0.492128
1,100,14,0.501017
3,100,14,0.524033
12,100,14,0.490187
36,100,14,0.516712
20,100,14,0.473493
28,100,14,0.503099
11,100,14,0.478378
35,100,14,0.483035
27,100,14,0.504489
19,100,14,0.480185
10,100,14,0.463246
34,100,14,0.494731
26,100,14,0.487446
18,100,14,0.520417
9,100,14,0.507293
33,100,14,0.511852
25,100,14,0.481620
17,100,14,0.556020
8,100,14,0.507343
32,100,14,0.516750
24,100,14,0.461619
16,100,14,0.508405
7,100,14,0.482599
31,100,14,0.497951
23,100,14,0.525050
15,100,14,0.508649
6,100,14,0.503292
30,100,14,0.482384
22,100,14,0.519714
14,100,14,0.513264
5,100,14,0.506398
29,100,14,0.512120
21,100,14,0.491740
13,100,14,0.481216
40,100,14,0.505447
44,100,14,0.493350
52,100,14,0.497060
48,100,14,0.528373
39,100,14,0.519126
43,100,14,0.482964
51,100,14,0.526312
47,100,14,0.522912
38,100,14,0.539101
50,100,14,0.471210
42,100,14,0.499900
46,100,14,0.495195
37,100,14,0.513738
41,100,14,0.467765
49,100,14,0.501211
45,100,14,0.494795
54,100,14,0.525109
56,100,14,0.499709
58,100,14,0.462268
60,100,14,0.550254
53,100,14,0.509396
55,100,14,0.498002
57,100,14,0.518506
59,100,14,0.527176
61,100,14,0.543313
62,100,14,0.473111
63,100,14,0.515375
64,100,14,0.524125
3,100,15,0.498826
1,100,15,0.498315
2,100,15,0.557728
4,100,15,0.546231
20,100,15,0.501823
28,100,15,0.539651
12,100,15,0.501119
36,100,15,0.538155
19,100,15,0.512630
27,100,15,0.537007
11,100,15,0.513730
35,100,15,0.544025
34,100,15,0.568379
10,100,15,0.511499
26,100,15,0.531880
18,100,15,0.525719
9,100,15,0.538233
33,100,15,0.525434
17,100,15,0.514928
25,100,15,0.543758
32,100,15,0.557829
8,100,15,0.486107
16,100,15,0.521561
24,100,15,0.536049
7,100,15,0.544071
31,100,15,0.514360
15,100,15,0.495345
23,100,15,0.533300
6,100,15,0.505446
30,100,15,0.543781
14,100,15,0.578291
22,100,15,0.570157
5,100,15,0.506398
29,100,15,0.498848
13,100,15,0.478730
21,100,15,0.524658
48,100,15,0.540809
52,100,15,0.516068
44,100,15,0.493350
40,100,15,0.593592
51,100,15,0.550484
47,100,15,0.583266
43,100,15,0.522912
39,100,15,0.528961
46,100,15,0.512905
50,100,15,0.476725
42,100,15,0.524210
38,100,15,0.525245
45,100,15,0.525659
49,100,15,0.521613
41,100,15,0.561377
37,100,15,0.534810
54,100,15,0.500899
56,100,15,0.515474
58,100,15,0.551872
60,100,15,0.523205
55,100,15,0.505434
53,100,15,0.499559
57,100,15,0.515744
59,100,15,0.498731
62,100,15,0.512903
61,100,15,0.517812
63,100,15,0.469211
64,100,15,0.551976
2,100,16,0.485872
4,100,16,0.493075
3,100,16,0.476937
1,100,16,0.534977
12,100,16,0.442437
28,100,16,0.497878
20,100,16,0.486586
36,100,16,0.482905
11,100,16,0.489333
27,100,16,0.496823
35,100,16,0.477834
19,100,16,0.473727
10,100,16,0.501055
26,100,16,0.527671
34,100,16,0.483314
18,100,16,0.526148
33,100,16,0.493114
9,100,16,0.512905
25,100,16,0.496115
17,100,16,0.500404
32,100,16,0.484224
24,100,16,0.482524
8,100,16,0.516571
16,100,16,0.473418
31,100,16,0.513245
23,100,16,0.487151
7,100,16,0.504206
15,100,16,0.523270
30,100,16,0.476821
22,100,16,0.479849
6,100,16,0.459767
14,100,16,0.508288
29,100,16,0.521727
21,100,16,0.472058
13,100,16,0.496055
5,100,16,0.421522
44,100,16,0.505447
48,100,16,0.504577
52,100,16,0.492160
40,100,16,0.488197
43,100,16,0.482080
47,100,16,0.510451
51,100,16,0.470034
39,100,16,0.502404
42,100,16,0.510271
46,100,16,0.483900
50,100,16,0.497387
38,100,16,0.474231
41,100,16,0.468805
45,100,16,0.484727
49,100,16,0.489333
37,100,16,0.518494
54,100,16,0.530462
56,100,16,0.553995
58,100,16,0.496010
60,100,16,0.530462
53,100,16,0.505939
55,100,16,0.531792
57,100,16,0.469844
59,100,16,0.495441
61,100,16,0.491030
62,100,16,0.474045
63,100,16,0.452847
64,100,16,0.459316
4,100,17,0.513445
3,100,17,0.489706
1,100,17,0.499750
2,100,17,0.486266
28,100,17,0.498976
20,100,17,0.472331
36,100,17,0.486586
12,100,17,0.469876
27,100,17,0.518758
35,100,17,0.483146
19,100,17,0.543123
11,100,17,0.476462
26,100,17,0.511753
34,100,17,0.471528
18,100,17,0.491478
10,100,17,0.530340
25,100,17,0.478885
33,100,17,0.476711
17,100,17,0.480014
9,100,17,0.460675
32,100,17,0.497640
24,100,17,0.498060
16,100,17,0.469446
8,100,17,0.536195
31,100,17,0.513751
15,100,17,0.448656
23,100,17,0.511151
7,100,17,0.482384
30,100,17,0.470112
14,100,17,0.518373
22,100,17,0.498886
6,100,17,0.433814
29,100,17,0.464452
